1	Eyr	cropFrac	str-h038
1	Emon	cropFracC3	str-z101
1	Emon	cropFracC4	str-z102
1	Emon	cSoil	str-041
1	Eyr	cSoil	str-h041
1	Emon	cSoilAbove1m	str-841
1	Lmon	cSoilFast	str-041
2	Emon	cSoilGrass	str-h046
2	Emon	cSoilLevels	str-385
1	Eyr	cSoilLut	str-b201
1	Lmon	cSoilMedium	str-041
2	Emon	cSoilPools	str-h641
2	Emon	cSoilShrub	str-h044
1	Lmon	cSoilSlow	str-041
2	Emon	cSoilTree	str-h064
2	Emon	cStem	str-041
1	Emon	cTotFireLut	str-b436
1	Lmon	cVeg	str-041
1	Eyr	cVeg	str-h041
2	Emon	cVegGrass	str-h046
1	Eyr	cVegLut	str-b201
2	Emon	cVegShrub	str-h044
2	Emon	cVegTree	str-h064
1	Eday	cw	str-041
1	Emon	cWood	str-041
1	Oyr	darag	str-157
1	Oyr	dcalc	str-157
1	Eday	dcw	str-041
2	CF3hr	demc	str-018
2	CF3hr	dems	str-018
1	Emon	depdust	str-013
1	Ofx	deptho	str-d39
1	Oyr	detoc	str-157
2	Omon	detoc	str-157
2	Omon	detocos	str-a098
1	Oyr	dfe	str-157
1	Omon	dfe	str-157
1	Omon	dfeos	str-a098
1	Eday	dgw	str-b401
1	Emon	diabdrag	str-a023
2	Oyr	difmxybo	str-157
3	Oclim	difmxybo	str-a072
3	Oclim	difmxybo2d	str-a019
2	Oyr	difmxylo	str-157
3	Oclim	difmxylo	str-a072
3	Oclim	difmxylo2d	str-a019
3	Oclim	diftrbbo	str-a072
3	Oclim	diftrbbo2d	str-a019
1	Oyr	diftrblo	str-157
3	Oclim	diftrblo	str-a072
3	Oclim	diftrblo2d	str-a019
3	Oclim	diftrebo	str-a072
3	Oclim	diftrebo2d	str-a019
1	Oyr	diftrelo	str-157
3	Oclim	diftrelo	str-a072
3	Oclim	diftrelo2d	str-a019
3	Oclim	diftrxybo	str-a072
3	Oclim	diftrxybo2d	str-a019
3	Oclim	diftrxylo	str-a072
3	Oclim	diftrxylo2d	str-a019
1	Oyr	difvho	str-157
1	Oclim	difvho	str-a072
1	Oclim	difvmbo	str-a072
1	Oclim	difvmfdo	str-a072
1	Oclim	difvmo	str-a072
1	Oclim	difvmto	str-a072
1	Oyr	difvso	str-157
1	Oclim	difvso	str-a072
1	Oclim	difvtrbo	str-a072
1	Oclim	difvtrto	str-a072
1	Oclim	dispkevfo	str-a072
2	Oyr	dispkexyfo	str-a098
3	Oclim	dispkexyfo	str-a072
3	Oclim	dispkexyfo2d	str-a019
1	Omon	dissi13c	str-157
1	Oyr	dissi13c	str-157
1	Omon	dissi13cos	str-a098
2	Emon	dissi14c	str-157
1	Oyr	dissi14cabio	str-157
2	Omon	dissi14cabio	str-157
1	Omon	dissi14cabioos	str-a098
1	Oyr	dissic	str-157
1	Omon	dissic	str-157
1	Oyr	dissicabio	str-157
1	Omon	dissicabio	str-157
1	Omon	dissicabioos	str-a098
1	Oyr	dissicnat	str-157
2	Omon	dissicnat	str-157
1	Omon	dissicnatos	str-a098
1	Omon	dissicos	str-a098
1	Oyr	dissoc	str-157
1	Omon	dissoc	str-157
2	Omon	dissocos	str-a098
2	CFmon	dmc	str-245
1	Eday	dmlt	str-h642
1	AERmon	dms	str-d49
1	Omon	dmso	str-157
1	Oyr	dmso	str-157
3	Omon	dmsos	str-a098
1	Omon	dpco2	str-a061
3	Omon	dpco2abio	str-a061
3	Omon	dpco2nat	str-a061
3	Omon	dpo2	str-a061
1	Eday	drivw	str-b401
1	AERmon	drybc	str-013
1	AERmon	drydust	str-013
1	AERmon	drynh3	str-013
1	AERmon	drynh4	str-013
1	AERmon	drynoy	str-013
1	AERmon	dryo3	str-013
1	AERmon	dryoa	str-013
1	AERmon	dryso2	str-013
1	AERmon	dryso4	str-013
1	AERmon	dryss	str-013
1	Eday	dslw	str-041
1	Eday	dsn	str-041
1	Eday	dsw	str-041
3	6hrPlevPt	dtauc	str-d11
2	CF3hr	dtauc	str-018
3	6hrPlevPt	dtaus	str-d11
2	CF3hr	dtaus	str-018
1	Eday	dtes	str-041
1	Eday	dtesn	str-041
1	Eday	ec	str-041
1	Emon	ec550aer	str-e19
1	6hrLev	ec550aer	str-e18
1	CFmon	edt	str-d49
1	CFsubhr	edt	str-227
1	AERmon	emiaco	str-013
1	AERmon	emianox	str-013
1	AERmon	emiaoa	str-013
1	AERmon	emibc	str-013
1	AERmon	emibvoc	str-013
1	AERmon	emico	str-013
1	AERmon	emidms	str-013
1	AERmon	emidust	str-013
1	AERmon	emiisop	str-013
1	AERmon	emilnox	str-d49
1	AERmon	eminh3	str-013
1	AERmon	eminox	str-013
1	AERmon	emioa	str-013
1	AERmon	emiso2	str-013
1	AERmon	emiso4	str-013
1	AERmon	emiss	str-013
1	AERmon	emivoc	str-013
1	Eday	eow	str-041
1	Omon	eparag100	str-a015
1	Omon	epc100	str-a015
1	Omon	epcalc100	str-a015
1	Omon	epfe100	str-a015
1	EdayZ	epfy	str-261
1	EmonZ	epfy	str-261
1	EmonZ	epfz	str-261
1	EdayZ	epfz	str-261
1	Omon	epn100	str-a015
1	Omon	epp100	str-a015
1	Omon	epsi100	str-a015
1	Eday	es	str-041
1	Eday	esn	str-041
1	Omon	evs	str-a043
1	CFsubhr	evspsbl	str-d09
1	Amon	evspsbl	str-013
1	Eday	evspsbl	str-041
1	CF3hr	evspsbl	str-d11
1	Emon	evspsblpot	str-041
1	Eday	evspsblpot	str-041
1	Lmon	evspsblsoi	str-041
1	Lmon	evspsblveg	str-041
1	CFmon	evu	str-d49
1	CFsubhr	evu	str-227
1	Oyr	exparag	str-157
2	Emon	exparag	str-157
1	Oyr	expc	str-157
1	Omon	expc	str-157
1	Oyr	expcalc	str-157
2	Emon	expcalc	str-157
1	Oyr	expfe	str-157
1	Emon	expfe	str-157
1	Oyr	expn	str-157
2	Emon	expn	str-157
1	Oyr	expp	str-157
2	Emon	expp	str-157
1	Oyr	expsi	str-157
2	Emon	expsi	str-157
1	Emon	fahLut	str-b436
1	Emon	fAnthDisturb	str-041
3	Omon	fbddtalk	str-d06
1	Omon	fbddtdic	str-d06
3	Omon	fbddtdife	str-d06
3	Omon	fbddtdin	str-d06
3	Omon	fbddtdip	str-d06
3	Omon	fbddtdisi	str-d06
1	Emon	fBNF	str-041
1	Emon	fCLandToOcean	str-b401
1	CFsubhr	fco2antt	str-d09
1	Amon	fco2antt	str-013
1	CFsubhr	fco2fos	str-d09
1	Amon	fco2fos	str-013
1	CFsubhr	fco2nat	str-d09
1	Amon	fco2nat	str-013
2	Omon	fddtalk	str-d06
1	Omon	fddtdic	str-d06
3	Omon	fddtdife	str-d06
3	Omon	fddtdin	str-d06
3	Omon	fddtdip	str-d06
3	Omon	fddtdisi	str-d06
2	Emon	fDeforestToAtmos	str-041
1	Emon	fDeforestToProduct	str-041
3	Oyr	fediss	str-157
1	Oyr	fescav	str-157
1	Lmon	fFire	str-041
2	Emon	fFireAll	str-041
1	Emon	fFireNat	str-041
1	Omon	fg13co2	str-a061
1	Oyr	fg13co2	str-a098
2	Emon	fg14co2	str-a098
1	Omon	fg14co2abio	str-a061
1	Oyr	fg14co2abio	str-a098
2	Omon	fgcfc11	str-a098
1	Omon	fgcfc12	str-a098
1	Omon	fgco2	str-a061
1	Oyr	fgco2	str-a098
1	Omon	fgco2abio	str-a061
1	Oyr	fgco2abio	str-a098
1	Omon	fgco2nat	str-a061
1	Oyr	fgco2nat	str-a098
1	Omon	fgdms	str-a061
1	Omon	fgo2	str-a061
1	Lmon	fGrazing	str-041
1	Omon	fgsf6	str-a098
1	Lmon	fHarvest	str-041
2	Emon	fHarvestToAtmos	str-041
1	Emon	fHarvestToProduct	str-041
1	Omon	ficeberg	str-157
1	Omon	ficeberg2d	str-a098
1	Emon	flandice	str-a098
1	Emon	flashrate	str-013
1	Efx	fldcapacity	str-b290
2	Emon	fLitterFire	str-041
1	Lmon	fLitterSoil	str-041
1	Emon	fLuc	str-041
1	Emon	fLulccAtmLut	str-b436
1	Emon	fLulccProductLut	str-b436
1	Emon	fLulccResidueLut	str-b436
1	Emon	fN2O	str-041
1	Emon	fNAnthDisturb	str-041
1	Emon	fNdep	str-041
1	Emon	fNfert	str-041
1	Emon	fNgas	str-041
2	Emon	fNgasFire	str-041
2	Emon	fNgasNonFire	str-041
1	Emon	fNLandToOcean	str-041
1	Emon	fNleach	str-041
1	Emon	fNLitterSoil	str-041
1	Emon	fNloss	str-041
1	Emon	fNnetmin	str-041
2	Emon	fNOx	str-041
1	Emon	fNProduct	str-041
1	Emon	fNup	str-041
1	Emon	fNVegLitter	str-041
1	Emon	fNVegSoil	str-041
1	Emon	fProductDecomp	str-041
1	Emon	fProductDecompLut	str-b436
1	Eyr	fracInLut	str-b181
1	Emon	fracLut	str-h056
1	Eyr	fracLut	str-h062
1	Eyr	fracOutLut	str-b181
1	Omon	frfe	str-a098
1	Omon	fric	str-a098
1	Omon	friver	str-a098
1	Omon	frn	str-a098
1	Omon	froc	str-a098
1	Omon	fsfe	str-a061
1	Omon	fsitherm	str-a098
1	Omon	fsn	str-a061
2	Emon	fVegFire	str-041
1	Lmon	fVegLitter	str-041
2	Emon	fVegLitterMortality	str-041
2	Emon	fVegLitterSenescence	str-041
1	Lmon	fVegSoil	str-041
2	Emon	fVegSoilMortality	str-041
2	Emon	fVegSoilSenescence	str-041
1	E3hr	gpp	str-041
1	Lmon	gpp	str-041
2	Emon	gppc13	str-041
2	Emon	gppc14	str-041
2	Emon	gppGrass	str-h046
1	Emon	gppLut	str-b436
2	Emon	gppShrub	str-h044
2	Emon	gppTree	str-h064
1	Lmon	grassFrac	str-h034
1	Eyr	grassFrac	str-h034
1	Emon	grassFracC3	str-h068
1	Emon	grassFracC4	str-h066
1	Oyr	graz	str-157
3	Omon	graz	str-157
2	CF3hr	grpllsprof	str-010
2	Emon	grplmxrat27	str-287
3	6hrPlevPt	grplmxrat27	str-296
1	AERmon	h2o	str-d49
2	CF3hr	h2o	str-018
1	AERmonZ	h2o	str-261
1	Amon	hcfc22global	str-b193
1	AERmon	hcho	str-d49
1	AERmon	hcl	str-d49
1	AERmonZ	hcl	str-261
1	Odec	hfbasin	str-a081
1	Omon	hfbasin	str-a081
1	Omon	hfbasinpadv	str-a081
1	Omon	hfbasinpmadv	str-a081
1	Omon	hfbasinpmdiff	str-a081
